구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종,평균
2000년05월18일,1201.9,1181.02,1185.05,1198.49,1177.68,1151.74,1173.68,1189.87,1205.81,1172.8,1193.92,1176.04,1178.51,1184.3,1183.66,1213.55,NaN,1185.5012499999998
2000년05월19일,1201.9,1181.02,1185.05,1198.49,1177.68,1151.74,1173.68,1189.87,1205.81,1172.8,1193.92,1176.04,1178.51,1184.3,1183.66,1213.55,NaN,1185.5012499999998
2000년05월20일,1201.9,1181.02,1185.05,1198.49,1177.68,1151.74,1173.68,1189.87,1205.81,1172.8,1193.92,1176.04,1178.51,1184.3,1183.66,1213.55,NaN,1185.5012499999998
2000년05월21일,1201.9,1181.02,1185.05,1198.49,1177.68,1151.74,1173.68,1189.87,1205.81,1172.8,1193.92,1176.04,1178.51,1184.3,1183.66,1213.55,NaN,1185.5012499999998
2000년05월22일,1201.9,1181.02,1185.05,1198.49,1177.68,1151.74,1173.68,1189.87,1205.81,1172.8,1193.92,1176.04,1178.51,1184.3,1183.66,1213.55,NaN,1185.5012499999998
2000년05월23일,1201.9,1181.02,1185.05,1198.49,1177.68,1151.74,1173.68,1189.87,1205.81,1172.8,1193.92,1176.04,1178.51,1184.3,1183.66,1213.55,NaN,1185.5012499999998
2000년05월24일,1201.9,1181.02,1185.05,1198.49,1177.68,1151.74,1173.68,1189.87,1205.81,1172.8,1193.92,1176.04,1178.51,1184.3,1183.66,1213.55,NaN,1185.5012499999998
2000년05월25일,1201.9,1181.02,1185.05,1198.49,1177.68,1151.74,1173.68,1189.87,1205.81,1172.8,1193.92,1176.04,1178.51,1184.3,1183.66,1213.55,NaN,1185.5012499999998
2000년05월26일,1201.9,1181.02,1185.05,1198.49,1177.68,1151.74,1173.68,1189.87,1205.81,1172.8,1193.92,1176.04,1178.51,1184.3,1183.66,1213.55,NaN,1185.5012499999998
2000년05월27일,1201.9,1181.02,1185.05,1198.49,1177.68,1151.74,1173.68,1189.87,1205.81,1172.8,1193.92,1176.04,1178.51,1184.3,1183.66,1213.55,NaN,1185.5012499999998
2000년05월28일,1201.9,1181.02,1185.05,1198.49,1177.68,1151.74,1173.68,1189.87,1205.81,1172.8,1193.92,1176.04,1178.51,1184.3,1183.66,1213.55,NaN,1185.5012499999998
2000년05월29일,1201.9,1181.02,1185.05,1198.49,1177.68,1151.74,1173.68,1189.87,1205.81,1172.8,1193.92,1176.04,1178.51,1184.3,1183.66,1213.55,NaN,1185.5012499999998
2000년05월30일,1201.9,1181.02,1185.05,1198.49,1177.68,1151.74,1173.68,1189.87,1205.81,1172.8,1193.92,1176.04,1178.51,1184.3,1183.66,1213.55,NaN,1185.5012499999998
2000년05월31일,1201.9,1181.02,1185.05,1198.49,1177.68,1151.74,1173.68,1189.87,1205.81,1172.8,1193.92,1176.04,1178.51,1184.3,1183.66,1213.55,NaN,1185.5012499999998
2000년06월01일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월02일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월03일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월04일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월05일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월06일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월07일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월08일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월09일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월10일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월11일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월12일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월13일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월14일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월15일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월16일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월17일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월18일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월19일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월20일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월21일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월22일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월23일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월24일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월25일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월26일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월27일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월28일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월29일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년06월30일,1264.1,1245.85,1235.18,1257.41,1235.17,1233.02,1239.69,1246.82,1268.55,1232.9,1248.52,1232.25,1235.64,1236.59,1239.09,1274.69,NaN,1245.3418749999998
2000년07월01일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월02일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월03일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월04일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월05일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월06일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월07일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월08일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월09일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월10일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월11일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월12일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월13일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월14일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월15일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월16일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월17일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월18일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월19일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월20일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월21일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월22일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월23일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월24일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월25일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월26일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월27일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월28일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월29일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월30일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년07월31일,1262.5,1240.45,1229.38,1258.25,1233.9,1213.81,1220.63,1248.46,1266.15,1228.58,1248.88,1230.16,1236.11,1232.8,1241.15,1274.25,NaN,1241.59125
2000년08월01일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월02일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월03일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월04일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월05일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월06일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월07일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월08일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월09일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월10일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월11일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월12일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월13일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월14일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월15일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월16일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월17일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월18일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월19일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월20일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월21일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월22일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월23일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월24일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월25일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월26일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월27일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월28일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월29일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월30일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년08월31일,1287.82,1281.5,1280.88,1290.87,1249.6,1271.03,1280.11,1275.78,1287.53,1263.32,1278.58,1257.04,1259.2,1276.08,1269.08,1298.0,NaN,1275.40125
2000년09월01일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월02일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월03일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월04일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월05일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월06일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월07일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월08일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월09일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월10일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월11일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월12일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월13일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월14일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월15일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월16일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월17일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월18일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월19일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월20일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월21일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월22일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월23일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월24일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월25일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월26일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월27일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월28일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월29일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년09월30일,1322.13,1306.08,1312.82,1320.2,1291.05,1285.25,1311.19,1307.07,1320.4,1288.72,1306.16,1290.85,1292.19,1307.4,1301.84,1327.79,NaN,1305.69625
2000년10월1일,1321.14,1304.58,1308.76,1322.58,1288.5,1285.64,1305.6,1308.38,1319.23,1291.37,1306.89,1290.3,1290.61,1306.85,1298.78,1327.75,NaN,1304.81
2000년10월2일,1321.14,1304.58,1308.76,1322.58,1288.5,1285.64,1305.6,1308.38,1319.23,1291.37,1306.89,1290.3,1290.61,1306.85,1298.78,1327.75,NaN,1304.81
2000년10월3일,1321.14,1304.58,1308.76,1322.58,1288.5,1285.64,1305.6,1308.38,1319.23,1291.37,1306.89,1290.3,1290.61,1306.85,1298.78,1327.75,NaN,1304.81
